 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
1444,0.013,255,255,255,29.661,12.484,0.371,29.606,12.407,0.131,0.131
1445,0.129,255,255,255,11.759,12.678,1.229,11.554,12.473,0.394,0.394
1446,0.004,255,255,255,60.623,12.637,0.186,60.591,12.604,0.066,0.066
1447,0.013,255,255,255,61.586,12.834,0.503,61.510,12.735,0.131,0.197
1448,0.065,255,255,255,61.074,13.210,2.305,60.722,12.801,0.722,0.853
1449,0.207,255,255,255,62.195,14.000,4.424,61.510,13.129,1.313,1.641
1450,0.263,255,255,255,52.942,13.760,1.863,52.648,13.457,0.591,0.591
1451,0.013,255,255,255,61.564,13.818,0.503,61.510,13.720,0.131,0.197
1452,0.017,255,255,255,62.396,13.851,0.688,62.297,13.720,0.197,0.263
1453,0.345,255,255,255,26.202,14.332,2.065,25.864,13.982,0.656,0.722
1454,0.004,255,255,255,61.674,14.015,0.186,61.641,13.982,0.066,0.066
1455,0.849,255,255,255,62.965,15.802,10.283,61.838,14.179,2.298,3.545
1456,0.009,255,255,255,7.713,14.705,0.317,7.681,14.639,0.066,0.131
1457,0.004,255,255,255,66.532,14.737,0.186,66.499,14.705,0.066,0.066
1458,0.004,255,255,255,62.790,14.869,0.186,62.757,14.836,0.066,0.066
1459,0.172,255,255,255,63.392,15.679,4.370,62.888,14.901,1.050,1.510
1460,0.336,255,255,255,58.216,15.362,2.049,57.899,15.033,0.656,0.656
1461,0.034,255,255,255,9.289,15.624,0.688,9.190,15.492,0.197,0.263
1462,0.185,255,255,255,31.085,15.826,1.508,30.853,15.558,0.460,0.525
1463,0.009,255,255,255,27.210,16.149,0.317,27.177,16.083,0.066,0.131
1464,0.034,255,255,255,47.109,16.190,0.595,47.002,16.083,0.197,0.197
1465,0.004,255,255,255,62.396,16.116,0.186,62.363,16.083,0.066,0.066
1466,0.013,255,255,255,62.396,16.379,0.448,62.363,16.280,0.066,0.197
1467,1.530,255,255,255,65.720,19.884,22.744,63.939,16.346,3.610,8.009
1468,0.004,255,255,255,63.971,16.510,0.186,63.939,16.477,0.066,0.066
1469,0.013,255,255,255,10.842,16.641,0.503,10.766,16.543,0.131,0.197
1470,0.121,255,255,255,11.530,16.981,1.284,11.357,16.740,0.394,0.460
1471,0.573,255,255,255,37.995,17.169,2.760,37.549,16.740,0.853,0.853
1472,0.004,255,255,255,9.748,16.838,0.186,9.716,16.805,0.066,0.066
1473,0.004,255,255,255,10.733,16.838,0.186,10.700,16.805,0.066,0.066
1474,0.022,255,255,255,10.628,17.061,0.634,10.569,16.937,0.131,0.263
1475,0.444,255,255,255,20.299,17.352,2.404,19.956,16.937,0.722,0.788
1476,0.435,255,255,255,61.232,17.371,2.404,60.853,17.002,0.788,0.722
1477,0.004,255,255,255,62.396,17.035,0.186,62.363,17.002,0.066,0.066
1478,0.017,255,255,255,62.396,17.265,0.580,62.363,17.133,0.066,0.263
1479,0.009,255,255,255,62.396,17.527,0.317,62.363,17.462,0.066,0.131
1480,0.190,255,255,255,34.671,17.955,1.546,34.398,17.724,0.525,0.460
1481,0.013,255,255,255,64.256,17.888,0.503,64.201,17.790,0.131,0.197
1482,0.004,255,255,255,9.617,17.888,0.186,9.584,17.856,0.066,0.066
1483,0.310,255,255,255,34.092,18.289,1.995,33.742,17.987,0.656,0.591
1484,0.004,255,255,255,47.626,18.282,0.186,47.593,18.249,0.066,0.066
1485,0.422,255,255,255,22.751,18.761,2.312,22.385,18.381,0.722,0.722
1486,0.009,255,255,255,64.234,18.512,0.317,64.201,18.446,0.066,0.131
1487,0.043,255,255,255,65.462,18.689,1.191,65.317,18.446,0.328,0.460
1488,0.121,255,255,255,64.131,18.943,1.245,63.939,18.709,0.394,0.460
1489,0.004,255,255,255,64.693,18.742,0.186,64.661,18.709,0.066,0.066
1490,0.004,255,255,255,26.028,18.807,0.186,25.996,18.775,0.066,0.066
1491,0.138,255,255,255,63.282,18.972,1.268,63.085,18.775,0.394,0.394
1492,0.017,255,255,255,64.759,18.972,0.580,64.726,18.840,0.066,0.263
1493,0.078,255,255,255,65.744,19.220,1.322,65.580,18.972,0.328,0.525
1494,0.388,255,255,255,65.469,20.430,6.394,64.858,19.103,1.182,2.495
1495,0.009,255,255,255,9.354,19.234,0.317,9.322,19.168,0.066,0.131
1496,0.405,255,255,255,32.270,19.589,2.312,31.904,19.234,0.722,0.722
1497,0.009,255,255,255,64.168,19.300,0.317,64.136,19.234,0.066,0.131
1498,0.004,255,255,255,9.223,19.529,0.186,9.190,19.497,0.066,0.066
1499,0.422,255,255,255,66.472,20.824,5.574,65.908,19.628,1.050,2.298
1500,0.004,255,255,255,9.026,19.923,0.186,8.993,19.891,0.066,0.066
1501,0.517,255,255,255,19.064,20.964,2.644,18.643,20.547,0.853,0.853
1502,0.004,255,255,255,64.300,20.580,0.186,64.267,20.547,0.066,0.066
1503,0.582,255,255,255,57.548,21.058,2.721,57.111,20.613,0.853,0.853
1504,0.004,255,255,255,64.431,20.777,0.186,64.398,20.744,0.066,0.066
1505,0.004,255,255,255,7.648,20.842,0.186,7.615,20.810,0.066,0.066
1506,0.009,255,255,255,6.532,21.269,0.317,6.499,21.203,0.066,0.131
1507,0.004,255,255,255,7.451,21.302,0.186,7.418,21.269,0.066,0.066
1508,0.004,255,255,255,7.385,21.433,0.186,7.352,21.400,0.066,0.066
1509,0.013,255,255,255,23.775,21.521,0.371,23.698,21.466,0.131,0.131
1510,0.013,255,255,255,23.556,21.718,0.371,23.501,21.663,0.131,0.131
1511,0.017,255,255,255,65.908,21.761,0.503,65.842,21.663,0.131,0.197
1512,0.026,255,255,255,66.105,21.915,0.688,66.039,21.794,0.131,0.263
1513,0.004,255,255,255,65.941,21.958,0.186,65.908,21.926,0.066,0.066
1514,0.190,255,255,255,50.496,22.251,1.585,50.284,21.991,0.460,0.525
1515,0.017,255,255,255,20.547,22.122,0.371,20.481,22.057,0.131,0.131
1516,0.138,255,255,255,67.231,22.650,2.613,67.024,22.057,0.460,1.116
1517,2.232,255,255,255,67.405,26.773,23.549,66.039,22.122,2.363,10.109
1518,0.371,255,255,255,62.944,22.801,2.219,62.626,22.451,0.656,0.722
1519,0.004,255,255,255,27.341,22.549,0.186,27.308,22.516,0.066,0.066
1520,0.724,255,255,255,23.679,23.054,3.038,23.173,22.582,0.985,0.919
1521,0.009,255,255,255,0.853,23.009,0.279,0.788,22.976,0.131,0.066
1522,0.633,255,255,255,25.924,23.708,2.869,25.470,23.238,0.919,0.919
1523,0.297,255,255,255,56.546,23.529,1.940,56.258,23.238,0.591,0.591
1524,0.009,255,255,255,7.516,23.435,0.317,7.484,23.370,0.066,0.131
1525,0.004,255,255,255,6.532,23.600,0.186,6.499,23.567,0.066,0.066
1526,0.004,255,255,255,7.451,23.600,0.186,7.418,23.567,0.066,0.066
1527,0.004,255,255,255,33.446,23.600,0.186,33.413,23.567,0.066,0.066
1528,0.013,255,255,255,6.488,23.796,0.503,6.433,23.698,0.131,0.197
1529,0.009,255,255,255,67.713,23.961,0.317,67.680,23.895,0.066,0.131
1530,0.009,255,255,255,6.400,24.026,0.317,6.368,23.961,0.066,0.131
1531,0.026,255,255,255,7.221,24.289,0.897,7.155,24.092,0.131,0.394
1532,0.004,255,255,255,6.269,24.453,0.186,6.236,24.420,0.066,0.066
1533,0.004,255,255,255,32.002,24.519,0.186,31.969,24.486,0.066,0.066
1534,0.065,255,255,255,67.617,24.777,1.268,67.483,24.486,0.263,0.525
1535,0.013,255,255,255,6.203,24.650,0.448,6.171,24.551,0.066,0.197
1536,0.069,255,255,255,6.979,24.925,1.399,6.827,24.617,0.263,0.591
1537,0.004,255,255,255,67.910,24.650,0.186,67.877,24.617,0.066,0.066
1538,0.017,255,255,255,68.009,25.077,0.371,67.943,25.011,0.131,0.131
1539,0.259,255,255,255,67.957,26.052,4.204,67.680,25.142,0.591,1.838
1540,0.009,255,255,255,47.101,25.273,0.317,47.068,25.208,0.066,0.131
1541,0.009,255,255,255,68.107,25.339,0.317,68.074,25.273,0.066,0.131
1542,0.474,255,255,255,20.563,25.805,2.497,20.153,25.405,0.788,0.788
1543,0.164,255,255,255,61.935,25.754,1.415,61.707,25.536,0.460,0.460
1544,0.013,255,255,255,5.875,25.766,0.448,5.842,25.667,0.066,0.197
1545,0.172,255,255,255,4.820,26.025,1.492,4.595,25.799,0.460,0.460
1546,0.371,255,255,255,17.255,26.428,2.180,16.937,26.061,0.656,0.722
1547,0.151,255,255,255,66.353,26.317,1.377,66.105,26.061,0.460,0.460
1548,0.047,255,255,255,54.071,26.237,0.781,53.960,26.127,0.263,0.263
1549,0.164,255,255,255,19.813,26.562,1.415,19.562,26.324,0.460,0.460
1550,0.004,255,255,255,68.435,26.554,0.186,68.402,26.521,0.066,0.066
1551,0.017,255,255,255,68.468,26.750,0.503,68.402,26.652,0.131,0.197
1552,0.013,255,255,255,5.875,26.882,0.448,5.842,26.783,0.066,0.197
1553,0.043,255,255,255,17.659,27.000,0.688,17.527,26.915,0.263,0.197
1554,0.207,255,255,255,68.374,27.789,3.269,68.206,27.046,0.394,1.444
1555,0.315,255,255,255,5.521,28.683,6.846,5.252,27.112,0.591,3.151
1556,0.004,255,255,255,68.632,27.341,0.186,68.599,27.308,0.066,0.066
1557,0.004,255,255,255,68.632,27.604,0.186,68.599,27.571,0.066,0.066
1558,0.009,255,255,255,68.698,27.768,0.317,68.665,27.702,0.066,0.131
1559,0.517,255,255,255,11.550,28.419,2.574,11.160,28.031,0.788,0.788
1560,0.159,255,255,255,6.211,28.510,1.469,5.974,28.228,0.460,0.525
1561,0.004,255,255,255,5.284,28.392,0.186,5.252,28.359,0.066,0.066
1562,0.022,255,255,255,5.219,28.720,0.711,5.186,28.556,0.066,0.328
1563,0.013,255,255,255,68.567,28.785,0.448,68.534,28.687,0.066,0.197
1564,0.013,255,255,255,68.632,29.179,0.448,68.599,29.081,0.066,0.197
1565,0.004,255,255,255,5.153,29.179,0.186,5.120,29.147,0.066,0.066
1566,0.013,255,255,255,68.698,29.573,0.448,68.665,29.475,0.066,0.197
1567,0.004,255,255,255,26.685,29.639,0.186,26.652,29.606,0.066,0.066
1568,0.177,255,255,255,25.897,29.895,1.454,25.667,29.672,0.460,0.460
1569,0.047,255,255,255,68.752,29.997,1.213,68.665,29.737,0.197,0.525
1570,0.082,255,255,255,63.774,30.354,1.005,63.610,30.197,0.328,0.328
1571,0.004,255,255,255,68.041,30.295,0.186,68.009,30.263,0.066,0.066
1572,0.009,255,255,255,5.219,30.394,0.317,5.186,30.328,0.066,0.131
1573,0.004,255,255,255,61.543,30.361,0.186,61.510,30.328,0.066,0.066
1574,0.039,255,255,255,60.995,30.507,0.688,60.853,30.394,0.263,0.197
1575,0.069,255,255,255,5.170,30.935,1.870,5.055,30.525,0.197,0.853
1576,0.030,255,255,255,68.839,30.802,0.897,68.796,30.591,0.131,0.394
1577,0.625,255,255,255,19.226,31.306,2.907,18.775,30.853,0.919,0.919
1578,0.151,255,255,255,47.425,31.106,1.361,47.199,30.919,0.460,0.394
1579,0.099,255,255,255,68.932,31.694,2.449,68.862,31.116,0.197,1.116
1580,0.004,255,255,255,4.825,31.411,0.186,4.792,31.378,0.066,0.066
1581,23.313,255,255,255,6.065,42.723,66.652,3.545,31.444,6.761,21.663
1582,0.435,255,255,255,29.270,31.865,2.404,28.884,31.510,0.788,0.722
1583,0.009,255,255,255,4.825,31.707,0.317,4.792,31.641,0.066,0.131
1584,0.009,255,255,255,32.823,31.805,0.279,32.757,31.772,0.131,0.066
1585,0.030,255,255,255,4.759,32.330,0.973,4.726,32.101,0.066,0.460
1586,0.013,255,255,255,68.370,32.396,0.448,68.337,32.298,0.066,0.197
1587,0.319,255,255,255,69.024,33.662,4.998,68.928,32.494,0.197,2.363
1588,0.142,255,255,255,68.417,33.361,3.887,68.271,32.560,0.197,1.707
1589,0.022,255,255,255,17.140,33.066,0.503,17.068,32.954,0.131,0.197
1590,0.185,255,255,255,20.391,33.317,1.530,20.153,33.085,0.460,0.460
1591,0.336,255,255,255,44.564,33.455,2.087,44.245,33.151,0.656,0.656
1592,0.004,255,255,255,0.952,33.315,0.186,0.919,33.282,0.066,0.066
1593,0.030,255,255,255,68.285,33.887,1.005,68.206,33.676,0.131,0.394
1594,0.013,255,255,255,11.893,33.884,0.371,11.816,33.807,0.131,0.131
1595,0.009,255,255,255,32.954,33.840,0.279,32.888,33.807,0.131,0.066
1596,0.009,255,255,255,1.050,33.971,0.279,0.985,33.939,0.131,0.066
1597,0.004,255,255,255,9.748,33.971,0.186,9.716,33.939,0.066,0.066
1598,0.022,255,255,255,10.707,34.024,0.503,10.635,33.939,0.131,0.197
1599,0.022,255,255,255,34.707,33.998,0.503,34.595,33.939,0.197,0.131
1600,0.009,255,255,255,34.004,34.168,0.279,33.939,34.136,0.131,0.066
1601,0.030,255,255,255,68.417,34.478,1.060,68.271,34.333,0.263,0.328
1602,0.366,255,255,255,34.233,34.927,2.180,33.873,34.595,0.722,0.656
1603,28.209,255,255,255,62.935,50.158,72.690,55.076,34.661,13.392,24.945
1604,0.009,255,255,255,11.652,34.792,0.317,11.619,34.726,0.066,0.131
1605,0.323,255,255,255,10.428,35.175,2.049,10.109,34.858,0.656,0.656
1606,0.375,255,255,255,20.645,35.284,2.235,20.284,34.923,0.722,0.722
1607,0.009,255,255,255,1.379,35.087,0.279,1.313,35.055,0.131,0.066
1608,0.004,255,255,255,33.512,35.350,0.186,33.479,35.317,0.066,0.066
1609,0.009,255,255,255,1.116,35.416,0.279,1.050,35.383,0.131,0.066
1610,0.004,255,255,255,69.026,35.416,0.186,68.993,35.383,0.066,0.066
1611,0.297,255,255,255,41.033,35.727,1.956,40.700,35.448,0.656,0.591
1612,0.685,255,255,255,54.928,35.920,3.000,54.486,35.448,0.919,0.985
1613,0.017,255,255,255,69.059,35.777,0.371,68.993,35.711,0.131,0.131
1614,0.069,255,255,255,55.946,35.970,0.912,55.799,35.842,0.328,0.263
1615,0.577,255,255,255,69.091,37.085,4.790,68.862,35.908,0.394,2.166
1616,0.461,255,255,255,41.759,36.359,2.459,41.357,35.974,0.788,0.788
1617,0.009,255,255,255,3.578,36.171,0.317,3.545,36.105,0.066,0.131
1618,0.013,255,255,255,39.573,36.182,0.371,39.519,36.105,0.131,0.131
1619,0.017,255,255,255,4.054,36.220,0.503,3.939,36.171,0.197,0.131
1620,0.237,255,255,255,1.149,36.871,3.122,0.985,36.236,0.328,1.379
1621,0.026,255,255,255,50.744,36.335,0.503,50.678,36.236,0.131,0.197
1622,0.586,255,255,255,37.233,36.757,2.776,36.827,36.302,0.853,0.919
1623,0.022,255,255,255,3.630,36.689,0.874,3.545,36.564,0.197,0.263
1624,0.147,255,255,255,61.992,36.829,1.361,61.772,36.630,0.460,0.394
1625,0.004,255,255,255,4.234,36.794,0.186,4.201,36.761,0.066,0.066
1626,0.276,255,255,255,25.524,37.091,1.918,25.208,36.761,0.591,0.656
1627,0.004,255,255,255,3.972,36.926,0.186,3.939,36.893,0.066,0.066
1628,0.004,255,255,255,3.972,37.057,0.186,3.939,37.024,0.066,0.066
1629,0.013,255,255,255,7.057,37.319,0.448,7.024,37.221,0.066,0.197
1630,0.039,255,255,255,4.657,37.480,0.820,4.530,37.287,0.197,0.328
1631,0.004,255,255,255,5.678,37.385,0.186,5.646,37.352,0.066,0.066
1632,0.009,255,255,255,6.761,37.385,0.279,6.696,37.352,0.131,0.066
1633,0.017,255,255,255,25.831,37.680,0.464,25.733,37.615,0.197,0.131
1634,0.009,255,255,255,5.744,37.812,0.317,5.711,37.746,0.066,0.131
1635,0.401,255,255,255,54.878,38.100,2.404,54.486,37.812,0.853,0.656
1636,35.410,255,255,255,31.739,60.299,272.332,1.510,37.877,65.448,30.919
1637,0.022,255,255,255,1.267,38.462,0.464,1.182,38.403,0.197,0.131
1638,0.009,255,255,255,68.829,38.468,0.317,68.796,38.403,0.066,0.131
1639,0.009,255,255,255,68.829,38.665,0.317,68.796,38.599,0.066,0.131
1640,0.004,255,255,255,1.280,38.895,0.186,1.247,38.862,0.066,0.066
1641,0.233,255,255,255,68.422,39.774,3.740,68.206,38.862,0.394,1.707
1642,0.638,255,255,255,46.038,39.360,2.891,45.558,38.928,0.919,0.853
1643,0.517,255,255,255,30.288,39.459,2.590,29.869,38.993,0.788,0.853
1644,0.004,255,255,255,68.764,39.092,0.186,68.731,39.059,0.066,0.066
1645,0.151,255,255,255,59.314,39.424,1.338,59.081,39.190,0.460,0.460
1646,0.009,255,255,255,1.379,39.289,0.279,1.313,39.256,0.131,0.066
1647,0.220,255,255,255,8.204,39.514,1.639,7.943,39.256,0.525,0.525
1648,0.009,255,255,255,4.398,39.420,0.279,4.333,39.387,0.131,0.066
1649,0.004,255,255,255,4.628,39.486,0.186,4.595,39.453,0.066,0.066
1650,0.004,255,255,255,4.431,39.551,0.186,4.398,39.519,0.066,0.066
1651,0.004,255,255,255,68.698,39.683,0.186,68.665,39.650,0.066,0.066
1652,0.013,255,255,255,68.632,39.880,0.448,68.599,39.781,0.066,0.197
1653,0.004,255,255,255,15.591,39.945,0.186,15.558,39.912,0.066,0.066
1654,0.026,255,255,255,6.630,40.044,0.595,6.499,39.978,0.263,0.131
1655,0.030,255,255,255,1.468,40.123,0.595,1.379,40.044,0.197,0.197
1656,0.004,255,255,255,68.567,40.405,0.186,68.534,40.372,0.066,0.066
1657,0.009,255,255,255,34.726,40.667,0.279,34.661,40.634,0.131,0.066
1658,0.004,255,255,255,68.501,40.667,0.186,68.468,40.634,0.066,0.066
1659,0.440,255,255,255,58.969,41.064,2.350,58.621,40.700,0.722,0.722
1660,0.004,255,255,255,68.698,40.864,0.186,68.665,40.831,0.066,0.066
1661,0.362,255,255,255,12.773,41.342,2.219,12.407,41.028,0.722,0.656
1662,0.448,255,255,255,56.215,41.453,2.404,55.799,41.094,0.788,0.722
1663,0.099,255,255,255,68.407,41.398,1.886,68.271,41.094,0.328,0.788
1664,0.039,255,255,255,1.791,41.368,1.082,1.707,41.160,0.197,0.460
1665,0.004,255,255,255,1.608,41.258,0.186,1.575,41.225,0.066,0.066
1666,0.672,255,255,255,64.393,41.698,2.946,63.939,41.225,0.919,0.919
1667,0.004,255,255,255,1.674,41.586,0.186,1.641,41.554,0.066,0.066
1668,0.004,255,255,255,68.567,41.652,0.186,68.534,41.619,0.066,0.066
1669,0.250,255,255,255,38.993,41.989,1.732,38.731,41.685,0.525,0.591
1670,0.009,255,255,255,68.501,41.882,0.317,68.468,41.816,0.066,0.131
1671,0.004,255,255,255,68.238,41.980,0.186,68.206,41.947,0.066,0.066
1672,0.017,255,255,255,68.156,42.390,0.503,68.074,42.276,0.131,0.197
1673,0.009,255,255,255,68.435,42.341,0.317,68.402,42.276,0.066,0.131
1674,0.009,255,255,255,68.370,42.538,0.317,68.337,42.473,0.066,0.131
1675,0.004,255,255,255,5.219,42.637,0.186,5.186,42.604,0.066,0.066
1676,0.560,255,255,255,48.426,43.104,2.721,47.987,42.669,0.853,0.853
1677,0.435,255,255,255,38.604,43.257,2.404,38.271,42.866,0.722,0.788
1678,0.009,255,255,255,27.177,43.227,0.279,27.112,43.195,0.131,0.066
1679,0.026,255,255,255,67.943,43.392,0.634,67.877,43.260,0.131,0.263
1680,0.009,255,255,255,34.136,43.359,0.279,34.070,43.326,0.131,0.066
1681,0.004,255,255,255,67.254,43.490,0.186,67.221,43.457,0.066,0.066
1682,0.250,255,255,255,52.185,43.843,1.770,51.925,43.523,0.525,0.591
1683,0.026,255,255,255,67.812,43.785,0.634,67.746,43.654,0.131,0.263
1684,0.052,255,255,255,19.004,44.179,0.765,18.906,44.048,0.197,0.263
1685,0.004,255,255,255,40.470,44.212,0.186,40.438,44.179,0.066,0.066
1686,0.004,255,255,255,67.713,44.278,0.186,67.680,44.245,0.066,0.066
1687,0.310,255,255,255,22.083,44.691,1.995,21.794,44.376,0.591,0.656
1688,0.121,255,255,255,34.642,44.639,1.191,34.464,44.442,0.394,0.394
1689,0.698,255,255,255,45.696,45.042,2.984,45.230,44.573,0.919,0.919
1690,0.444,255,255,255,15.599,45.154,2.404,15.230,44.770,0.722,0.788
1691,0.026,255,255,255,67.483,45.000,0.503,67.418,44.901,0.131,0.197
1692,0.039,255,255,255,9.158,45.438,0.688,9.059,45.295,0.197,0.263
1693,0.573,255,255,255,13.243,45.723,2.721,12.801,45.295,0.853,0.853
1694,0.017,255,255,255,26.636,45.476,0.503,26.521,45.427,0.197,0.131
1695,0.030,255,255,255,38.632,45.506,0.595,38.534,45.427,0.197,0.197
1696,0.004,255,255,255,50.317,45.591,0.186,50.284,45.558,0.066,0.066
1697,0.004,255,255,255,9.158,45.656,0.186,9.125,45.624,0.066,0.066
1698,0.013,255,255,255,67.232,45.700,0.371,67.155,45.624,0.131,0.131
1699,0.418,255,255,255,26.214,46.100,2.312,25.864,45.755,0.722,0.722
1700,0.004,255,255,255,21.958,45.853,0.186,21.926,45.820,0.066,0.066
1701,0.470,255,255,255,9.479,46.340,2.497,9.059,45.952,0.788,0.788
1702,0.013,255,255,255,22.112,46.072,0.371,22.057,46.017,0.131,0.131
1703,0.034,255,255,255,67.065,46.206,0.688,66.958,46.083,0.197,0.263
1704,0.134,255,255,255,46.503,46.400,1.322,46.280,46.214,0.460,0.394
1705,0.134,255,255,255,52.282,46.683,1.284,52.057,46.477,0.460,0.394
1706,0.280,255,255,255,45.013,47.118,1.879,44.704,46.805,0.656,0.591
1707,0.009,255,255,255,4.530,47.002,0.371,4.464,46.936,0.131,0.131
1708,0.060,255,255,255,25.667,47.119,0.820,25.536,47.002,0.263,0.263
1709,0.405,255,255,255,60.064,47.348,2.312,59.672,47.002,0.722,0.722
1710,0.056,255,255,255,63.340,47.126,0.781,63.216,47.002,0.263,0.263
1711,0.004,255,255,255,66.991,47.035,0.186,66.958,47.002,0.066,0.066
1712,0.022,255,255,255,6.361,47.192,0.688,6.302,47.068,0.131,0.263
1713,0.009,255,255,255,7.057,47.199,0.317,7.024,47.133,0.066,0.131
1714,0.009,255,255,255,6.532,47.527,0.317,6.499,47.462,0.066,0.131
1715,0.108,255,255,255,15.572,47.723,1.191,15.361,47.527,0.394,0.394
1716,0.418,255,255,255,10.399,48.074,2.312,10.044,47.724,0.722,0.722
1717,0.013,255,255,255,61.171,47.801,0.371,61.116,47.724,0.131,0.131
1718,0.241,255,255,255,9.142,48.276,2.273,8.862,47.790,0.591,0.853
1719,0.336,255,255,255,46.214,48.184,2.049,45.886,47.855,0.656,0.656
1720,0.116,255,255,255,8.657,48.564,2.798,8.403,47.987,0.525,1.182
1721,0.078,255,255,255,20.004,48.184,0.951,19.825,48.052,0.328,0.263
1722,0.358,255,255,255,31.684,48.769,2.180,31.313,48.446,0.722,0.656
1723,0.090,255,255,255,54.387,48.610,1.005,54.223,48.446,0.328,0.328
1724,0.004,255,255,255,26.685,48.610,0.186,26.652,48.578,0.066,0.066
1725,0.328,255,255,255,15.793,49.240,2.033,15.492,48.906,0.591,0.656
1726,76.908,255,255,255,27.999,61.677,231.134,9.256,49.300,47.921,17.659
1727,0.009,255,255,255,20.087,49.464,0.279,20.022,49.431,0.131,0.066
1728,0.009,255,255,255,19.891,49.529,0.279,19.825,49.497,0.131,0.066
1729,0.043,255,255,255,32.921,50.284,0.688,32.823,50.153,0.197,0.263
1730,0.646,255,255,255,36.064,50.684,2.891,35.645,50.219,0.853,0.919
1731,0.004,255,255,255,62.462,50.645,0.186,62.429,50.613,0.066,0.066
1732,0.004,255,255,255,62.724,50.711,0.186,62.691,50.678,0.066,0.066
1733,0.043,255,255,255,11.718,50.987,0.727,11.619,50.875,0.197,0.263
1734,0.004,255,255,255,30.624,50.908,0.186,30.591,50.875,0.066,0.066
1735,0.034,255,255,255,9.740,51.097,0.595,9.650,51.006,0.197,0.197
1736,0.608,255,255,255,46.967,51.458,2.776,46.543,51.006,0.853,0.919
1737,0.004,255,255,255,49.464,51.302,0.186,49.431,51.269,0.066,0.066
1738,0.013,255,255,255,29.004,51.389,0.371,28.950,51.335,0.131,0.131
1739,0.483,255,255,255,51.961,51.843,2.497,51.597,51.466,0.788,0.788
1740,0.039,255,255,255,21.214,51.703,0.688,21.072,51.597,0.263,0.197
1741,0.147,255,255,255,9.090,52.335,3.147,8.731,51.729,0.788,1.247
1742,0.004,255,255,255,11.849,51.761,0.186,11.816,51.729,0.066,0.066
1743,0.004,255,255,255,43.424,52.155,0.186,43.392,52.122,0.066,0.066
1744,0.004,255,255,255,31.936,52.418,0.186,31.904,52.385,0.066,0.066
1745,0.004,255,255,255,18.676,52.615,0.186,18.643,52.582,0.066,0.066
1746,0.181,255,255,255,33.639,52.843,1.546,33.413,52.582,0.460,0.525
1747,0.004,255,255,255,9.551,53.074,0.186,9.519,53.041,0.066,0.066
1748,0.030,255,255,255,10.433,53.262,1.060,10.306,53.107,0.263,0.328
1749,0.004,255,255,255,17.691,53.140,0.186,17.659,53.107,0.066,0.066
1750,0.009,255,255,255,30.722,53.238,0.371,30.656,53.173,0.131,0.131
1751,0.090,255,255,255,49.536,53.365,1.060,49.365,53.173,0.328,0.394
1752,0.004,255,255,255,17.757,53.271,0.186,17.724,53.238,0.066,0.066
1753,0.004,255,255,255,63.840,53.337,0.186,63.807,53.304,0.066,0.066
1754,0.013,255,255,255,30.733,53.424,0.371,30.656,53.370,0.131,0.131
1755,0.030,255,255,255,10.658,53.562,0.688,10.569,53.435,0.197,0.263
1756,0.168,255,255,255,16.123,53.773,1.454,15.886,53.567,0.460,0.460
1757,0.009,255,255,255,9.978,53.764,0.371,9.912,53.698,0.131,0.131
1758,0.004,255,255,255,62.987,53.731,0.186,62.954,53.698,0.066,0.066
1759,0.004,255,255,255,62.855,53.862,0.186,62.823,53.829,0.066,0.066
1760,0.017,255,255,255,30.755,53.960,0.464,30.656,53.895,0.197,0.131
1761,0.026,255,255,255,31.116,53.939,0.858,30.919,53.895,0.394,0.131
