 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
2968,0.029,255,255,255,92.616,25.619,0.677,92.566,25.471,0.099,0.297
2969,0.039,255,255,255,96.778,25.743,0.841,96.629,25.570,0.297,0.297
2970,0.069,255,255,255,8.431,26.072,1.518,8.226,25.768,0.396,0.595
2971,1.434,255,255,255,12.672,28.179,11.345,11.596,25.768,2.478,4.262
2972,0.334,255,255,255,92.613,27.552,6.903,92.467,25.867,0.198,3.370
2973,0.010,255,255,255,8.870,26.016,0.280,8.821,25.966,0.099,0.099
2974,0.010,255,255,255,97.075,26.214,0.280,97.026,26.164,0.099,0.099
2975,0.010,255,255,255,8.573,26.511,0.280,8.523,26.462,0.099,0.099
2976,0.029,255,255,255,97.340,26.709,0.759,97.224,26.561,0.198,0.297
2977,0.029,255,255,255,97.637,27.205,0.759,97.521,27.056,0.198,0.297
2978,0.069,255,255,255,98.095,27.998,1.716,97.918,27.651,0.396,0.694
2979,0.059,255,255,255,7.284,28.014,1.237,7.136,27.750,0.297,0.496
2980,0.010,255,255,255,55.450,27.998,0.280,55.401,27.948,0.099,0.099
2981,0.884,255,255,255,12.897,29.814,8.251,12.091,28.246,1.586,3.469
2982,0.010,255,255,255,7.086,28.394,0.280,7.037,28.345,0.099,0.099
2983,0.020,255,255,255,73.785,28.543,0.479,73.736,28.444,0.099,0.198
2984,0.049,255,255,255,98.463,28.692,1.237,98.314,28.444,0.297,0.496
2985,0.020,255,255,255,6.888,28.741,0.479,6.838,28.642,0.099,0.198
2986,0.010,255,255,255,7.284,28.791,0.280,7.235,28.741,0.099,0.099
2987,0.039,255,255,255,73.538,28.840,0.561,73.438,28.741,0.198,0.198
2988,0.039,255,255,255,98.810,29.385,0.759,98.711,29.237,0.198,0.297
2989,0.059,255,255,255,92.616,29.633,1.271,92.566,29.336,0.099,0.595
2990,0.029,255,255,255,72.629,29.650,0.561,72.546,29.534,0.198,0.198
2991,0.010,255,255,255,99.058,29.881,0.280,99.008,29.831,0.099,0.099
2992,0.020,255,255,255,92.616,30.228,0.479,92.566,30.129,0.099,0.198
2993,0.010,255,255,255,99.256,30.178,0.280,99.206,30.129,0.099,0.099
2994,0.010,255,255,255,99.256,30.376,0.280,99.206,30.327,0.099,0.099
2995,0.029,255,255,255,92.616,30.674,0.677,92.566,30.525,0.099,0.297
2996,0.029,255,255,255,99.421,30.674,0.759,99.305,30.525,0.198,0.297
2997,0.039,255,255,255,92.616,31.219,0.875,92.566,31.021,0.099,0.396
2998,0.049,255,255,255,99.751,31.189,1.039,99.603,31.021,0.297,0.297
2999,0.029,255,255,255,15.940,31.235,0.561,15.857,31.120,0.198,0.198
3000,0.098,255,255,255,99.930,31.635,1.634,99.801,31.318,0.297,0.694
3001,0.069,255,255,255,92.616,31.863,1.470,92.566,31.516,0.099,0.694
3002,0.010,255,255,255,100.148,31.764,0.280,100.098,31.714,0.099,0.099
3003,0.314,255,255,255,99.996,32.702,4.587,99.504,31.813,0.991,1.883
3004,0.010,255,255,255,12.042,31.962,0.280,11.992,31.913,0.099,0.099
3005,0.010,255,255,255,100.148,32.259,0.280,100.098,32.210,0.099,0.099
3006,0.049,255,255,255,92.616,32.557,1.073,92.566,32.309,0.099,0.496
3007,0.049,255,255,255,100.306,32.596,0.957,100.197,32.408,0.198,0.396
3008,0.079,255,255,255,92.616,33.399,1.668,92.566,33.003,0.099,0.793
3009,0.010,255,255,255,100.544,33.250,0.280,100.495,33.201,0.099,0.099
3010,0.020,255,255,255,100.643,33.498,0.479,100.594,33.399,0.099,0.198
3011,0.010,255,255,255,11.447,33.548,0.280,11.397,33.498,0.099,0.099
3012,0.039,255,255,255,43.434,33.820,0.841,43.310,33.696,0.297,0.297
3013,0.187,255,255,255,100.695,34.445,2.591,100.396,33.895,0.496,1.090
3014,0.010,255,255,255,11.249,34.043,0.280,11.199,33.994,0.099,0.099
3015,0.020,255,255,255,92.616,34.093,0.479,92.566,33.994,0.099,0.198
3016,0.010,255,255,255,101.040,34.043,0.280,100.990,33.994,0.099,0.099
3017,0.010,255,255,255,47.225,34.142,0.280,47.175,34.093,0.099,0.099
3018,0.285,255,255,255,4.062,35.058,4.143,3.766,34.192,0.694,1.784
3019,0.010,255,255,255,100.941,34.242,0.280,100.891,34.192,0.099,0.099
3020,0.010,255,255,255,101.139,34.242,0.280,101.089,34.192,0.099,0.099
3021,0.039,255,255,255,92.616,34.588,0.875,92.566,34.390,0.099,0.396
3022,0.010,255,255,255,101.238,34.440,0.280,101.188,34.390,0.099,0.099
3023,0.010,255,255,255,4.708,34.638,0.280,4.658,34.588,0.099,0.099
3024,0.010,255,255,255,88.057,34.638,0.280,88.007,34.588,0.099,0.099
3025,0.039,255,255,255,10.852,34.985,0.875,10.803,34.787,0.099,0.396
3026,0.010,255,255,255,92.616,34.935,0.280,92.566,34.886,0.099,0.099
3027,0.020,255,255,255,101.238,35.084,0.479,101.188,34.985,0.099,0.198
3028,0.039,255,255,255,92.616,35.480,0.875,92.566,35.282,0.099,0.396
3029,0.010,255,255,255,101.337,35.332,0.280,101.288,35.282,0.099,0.099
3030,0.010,255,255,255,4.311,35.530,0.280,4.262,35.480,0.099,0.099
3031,0.246,255,255,255,101.020,36.037,3.117,100.792,35.480,0.496,0.991
3032,0.010,255,255,255,40.783,35.926,0.280,40.733,35.877,0.099,0.099
3033,0.010,255,255,255,101.535,35.926,0.280,101.486,35.877,0.099,0.099
3034,0.010,255,255,255,92.616,36.025,0.280,92.566,35.976,0.099,0.099
3035,0.020,255,255,255,3.667,36.174,0.561,3.568,36.075,0.198,0.198
3036,0.039,255,255,255,92.616,36.372,0.875,92.566,36.174,0.099,0.396
3037,0.020,255,255,255,3.915,36.769,0.479,3.865,36.670,0.099,0.198
3038,0.039,255,255,255,92.616,36.868,0.875,92.566,36.670,0.099,0.396
3039,0.020,255,255,255,3.419,36.967,0.479,3.370,36.868,0.099,0.198
3040,0.010,255,255,255,3.717,36.917,0.280,3.667,36.868,0.099,0.099
3041,0.010,255,255,255,33.746,36.917,0.280,33.696,36.868,0.099,0.099
3042,0.167,255,255,255,102.072,37.250,2.673,101.882,36.868,0.396,0.793
3043,0.039,255,255,255,3.766,37.215,0.759,3.667,37.066,0.198,0.297
3044,0.020,255,255,255,3.320,37.264,0.479,3.271,37.165,0.099,0.198
3045,0.010,255,255,255,92.616,37.215,0.280,92.566,37.165,0.099,0.099
3046,0.020,255,255,255,45.986,37.413,0.420,45.887,37.363,0.198,0.099
3047,0.501,255,255,255,2.863,38.907,6.569,2.379,37.463,0.892,2.874
3048,0.010,255,255,255,92.616,37.512,0.280,92.566,37.463,0.099,0.099
3049,0.010,255,255,255,3.617,37.809,0.280,3.568,37.760,0.099,0.099
3050,0.020,255,255,255,102.130,37.859,0.479,102.080,37.760,0.099,0.198
3051,0.010,255,255,255,3.518,38.008,0.280,3.469,37.958,0.099,0.099
3052,0.010,255,255,255,10.753,38.008,0.280,10.704,37.958,0.099,0.099
3053,0.069,255,255,255,92.616,38.404,1.470,92.566,38.057,0.099,0.694
3054,0.010,255,255,255,93.805,38.206,0.280,93.755,38.156,0.099,0.099
3055,0.010,255,255,255,102.427,38.206,0.280,102.378,38.156,0.099,0.099
3056,0.010,255,255,255,46.531,38.305,0.280,46.481,38.255,0.099,0.099
3057,0.010,255,255,255,3.320,38.602,0.280,3.271,38.553,0.099,0.099
3058,0.029,255,255,255,3.221,38.900,0.677,3.171,38.751,0.099,0.297
3059,0.010,255,255,255,82.408,38.900,0.280,82.358,38.850,0.099,0.099
3060,0.020,255,255,255,92.616,38.949,0.479,92.566,38.850,0.099,0.198
3061,0.010,255,255,255,102.427,38.900,0.280,102.378,38.850,0.099,0.099
3062,0.029,255,255,255,3.122,39.296,0.677,3.072,39.147,0.099,0.297
3063,3.055,255,255,255,101.748,42.205,15.271,100.990,39.147,1.388,6.838
3064,0.029,255,255,255,92.616,39.395,0.677,92.566,39.246,0.099,0.297
3065,0.010,255,255,255,102.725,39.296,0.280,102.675,39.246,0.099,0.099
3066,0.029,255,255,255,3.023,39.692,0.677,2.973,39.544,0.099,0.297
3067,0.069,255,255,255,92.616,39.990,1.470,92.566,39.643,0.099,0.694
3068,0.029,255,255,255,2.924,40.089,0.677,2.874,39.940,0.099,0.297
3069,0.010,255,255,255,102.725,40.089,0.280,102.675,40.039,0.099,0.099
3070,0.029,255,255,255,2.825,40.485,0.677,2.775,40.337,0.099,0.297
3071,0.314,255,255,255,92.535,41.675,5.506,92.071,40.436,0.595,2.180
3072,0.010,255,255,255,103.022,40.485,0.280,102.972,40.436,0.099,0.099
3073,0.020,255,255,255,90.832,40.634,0.479,90.782,40.535,0.099,0.198
3074,0.020,255,255,255,91.426,40.634,0.479,91.377,40.535,0.099,0.198
3075,0.020,255,255,255,83.300,40.733,0.479,83.250,40.634,0.099,0.198
3076,0.020,255,255,255,103.319,40.733,0.479,103.270,40.634,0.099,0.198
3077,0.177,255,255,255,103.071,41.295,2.277,102.873,40.832,0.396,0.892
3078,0.059,255,255,255,0.396,41.328,1.460,0.099,41.129,0.595,0.396
3079,0.020,255,255,255,103.418,41.427,0.479,103.369,41.328,0.099,0.198
3080,0.010,255,255,255,92.417,41.476,0.280,92.368,41.427,0.099,0.099
3081,0.039,255,255,255,58.969,41.675,0.759,58.870,41.526,0.198,0.297
3082,0.029,255,255,255,0.942,41.774,0.841,0.793,41.625,0.297,0.297
3083,0.020,255,255,255,103.517,41.823,0.479,103.468,41.724,0.099,0.198
3084,0.157,255,255,255,102.520,42.201,1.832,102.378,41.823,0.297,0.793
3085,0.049,255,255,255,103.260,41.932,0.957,103.071,41.823,0.297,0.297
3086,0.069,255,255,255,1.366,42.142,1.121,1.189,41.922,0.396,0.396
3087,0.010,255,255,255,103.517,42.071,0.280,103.468,42.021,0.099,0.099
3088,0.010,255,255,255,103.418,42.269,0.280,103.369,42.220,0.099,0.099
3089,0.039,255,255,255,103.617,42.418,0.875,103.567,42.220,0.099,0.396
3090,0.010,255,255,255,103.220,42.368,0.280,103.171,42.319,0.099,0.099
3091,0.236,255,255,255,2.449,43.013,3.900,1.685,42.418,1.487,1.189
3092,0.020,255,255,255,103.319,42.715,0.479,103.270,42.616,0.099,0.198
3093,0.108,255,255,255,92.616,43.260,2.262,92.566,42.715,0.099,1.090
3094,0.118,255,255,255,102.675,43.112,1.353,102.576,42.814,0.198,0.595
3095,0.010,255,255,255,94.003,43.062,0.280,93.954,43.013,0.099,0.099
3096,0.010,255,255,255,103.617,43.161,0.280,103.567,43.112,0.099,0.099
3097,0.029,255,255,255,103.418,43.458,0.677,103.369,43.310,0.099,0.297
3098,0.039,255,255,255,103.840,43.483,0.759,103.765,43.310,0.198,0.297
3099,0.029,255,255,255,102.758,43.657,0.759,102.675,43.508,0.198,0.297
3100,0.029,255,255,255,103.617,43.657,0.677,103.567,43.508,0.099,0.297
3101,0.010,255,255,255,3.419,43.756,0.280,3.370,43.706,0.099,0.099
3102,0.010,255,255,255,101.734,43.756,0.280,101.684,43.706,0.099,0.099
3103,0.010,255,255,255,3.617,43.954,0.280,3.568,43.904,0.099,0.099
3104,0.010,255,255,255,102.824,43.954,0.280,102.774,43.904,0.099,0.099
3105,0.029,255,255,255,103.517,44.053,0.677,103.468,43.904,0.099,0.297
3106,0.020,255,255,255,103.914,44.004,0.479,103.864,43.904,0.099,0.198
3107,0.039,255,255,255,92.616,44.202,0.875,92.566,44.004,0.099,0.396
3108,0.020,255,255,255,103.716,44.103,0.479,103.666,44.004,0.099,0.198
3109,0.010,255,255,255,102.824,44.152,0.280,102.774,44.103,0.099,0.099
3110,0.029,255,255,255,20.400,44.383,0.561,20.317,44.301,0.198,0.198
3111,0.010,255,255,255,43.855,44.350,0.280,43.805,44.301,0.099,0.099
3112,0.010,255,255,255,102.824,44.350,0.280,102.774,44.301,0.099,0.099
3113,0.020,255,255,255,86.372,44.598,0.479,86.322,44.499,0.099,0.198
3114,0.039,255,255,255,92.616,44.697,0.875,92.566,44.499,0.099,0.396
3115,0.010,255,255,255,7.582,45.242,0.280,7.532,45.193,0.099,0.099
3116,0.010,255,255,255,92.616,45.242,0.280,92.566,45.193,0.099,0.099
3117,0.010,255,255,255,92.616,45.441,0.280,92.566,45.391,0.099,0.099
3118,0.029,255,255,255,97.109,46.101,0.561,97.026,45.986,0.198,0.198
3119,0.010,255,255,255,92.616,46.134,0.280,92.566,46.085,0.099,0.099
3120,0.010,255,255,255,7.483,46.333,0.280,7.433,46.283,0.099,0.099
3121,0.020,255,255,255,92.616,46.382,0.479,92.566,46.283,0.099,0.198
3122,0.010,255,255,255,7.383,46.828,0.280,7.334,46.779,0.099,0.099
3123,0.029,255,255,255,92.616,47.225,0.677,92.566,47.076,0.099,0.297
3124,0.010,255,255,255,102.031,47.324,0.280,101.981,47.274,0.099,0.099
3125,0.020,255,255,255,7.284,47.472,0.479,7.235,47.373,0.099,0.198
3126,0.020,255,255,255,92.616,47.571,0.479,92.566,47.472,0.099,0.198
3127,516.826,255,255,255,47.352,87.148,951.658,1.883,47.671,100.792,56.095
3128,0.010,255,255,255,92.616,47.819,0.280,92.566,47.770,0.099,0.099
3129,0.010,255,255,255,91.228,48.017,0.280,91.179,47.968,0.099,0.099
3130,0.020,255,255,255,90.832,48.166,0.479,90.782,48.067,0.099,0.198
3131,0.010,255,255,255,92.616,48.513,0.280,92.566,48.463,0.099,0.099
3132,0.010,255,255,255,92.616,48.711,0.280,92.566,48.662,0.099,0.099
3133,0.010,255,255,255,92.616,49.108,0.280,92.566,49.058,0.099,0.099
3134,0.020,255,255,255,8.176,49.355,0.479,8.127,49.256,0.099,0.198
3135,0.049,255,255,255,6.809,49.544,0.957,6.739,49.355,0.198,0.396
3136,0.059,255,255,255,10.704,49.900,0.981,10.505,49.752,0.396,0.297
3137,0.020,255,255,255,92.616,50.049,0.479,92.566,49.950,0.099,0.198
3138,0.039,255,255,255,11.249,50.148,0.701,11.100,50.049,0.297,0.198
3139,0.020,255,255,255,85.777,50.148,0.479,85.728,50.049,0.099,0.198
3140,0.010,255,255,255,92.616,50.693,0.280,92.566,50.644,0.099,0.099
3141,0.010,255,255,255,43.558,50.892,0.280,43.508,50.842,0.099,0.099
3142,0.020,255,255,255,14.024,51.040,0.479,13.974,50.941,0.099,0.198
3143,0.010,255,255,255,88.453,50.991,0.280,88.404,50.941,0.099,0.099
3144,0.010,255,255,255,88.453,51.288,0.280,88.404,51.238,0.099,0.099
3145,0.020,255,255,255,102.179,51.288,0.420,102.080,51.238,0.198,0.099
3146,0.029,255,255,255,92.616,51.585,0.677,92.566,51.437,0.099,0.297
3147,0.049,255,255,255,97.214,51.962,0.759,97.125,51.833,0.198,0.297
3148,0.069,255,255,255,73.120,52.081,0.899,72.943,51.932,0.297,0.297
3149,0.020,255,255,255,47.720,52.329,0.479,47.671,52.229,0.099,0.198
3150,0.010,255,255,255,92.616,52.378,0.280,92.566,52.329,0.099,0.099
3151,0.010,255,255,255,100.544,52.477,0.280,100.495,52.428,0.099,0.099
3152,0.010,255,255,255,87.462,52.675,0.280,87.413,52.626,0.099,0.099
3153,0.069,255,255,255,92.601,53.044,1.353,92.467,52.725,0.198,0.595
3154,0.138,255,255,255,17.032,53.320,2.078,16.749,52.923,0.595,0.793
3155,0.010,255,255,255,1.338,53.171,0.280,1.288,53.121,0.099,0.099
3156,0.020,255,255,255,100.990,53.716,0.561,100.891,53.617,0.198,0.198
3157,0.118,255,255,255,17.691,54.162,1.996,17.443,53.815,0.496,0.793
3158,0.029,255,255,255,92.616,54.063,0.677,92.566,53.914,0.099,0.297
3159,0.010,255,255,255,48.117,54.063,0.280,48.067,54.013,0.099,0.099
3160,2.141,255,255,255,104.027,56.139,11.423,103.468,54.113,1.189,4.559
3161,0.010,255,255,255,92.120,54.261,0.280,92.071,54.212,0.099,0.099
3162,0.020,255,255,255,92.616,54.410,0.479,92.566,54.311,0.099,0.198
3163,0.403,255,255,255,5.981,55.402,3.616,5.847,54.509,0.297,1.685
3164,0.010,255,255,255,92.616,54.658,0.280,92.566,54.608,0.099,0.099
3165,0.069,255,255,255,101.337,54.827,0.899,101.188,54.707,0.297,0.297
3166,0.010,255,255,255,92.616,54.856,0.280,92.566,54.806,0.099,0.099
3167,0.010,255,255,255,101.833,54.856,0.280,101.783,54.806,0.099,0.099
3168,0.010,255,255,255,1.041,55.054,0.280,0.991,55.004,0.099,0.099
3169,0.029,255,255,255,102.064,55.219,0.561,101.981,55.104,0.198,0.198
3170,0.147,255,255,255,103.306,55.834,3.103,103.171,55.104,0.297,1.388
3171,0.020,255,255,255,92.616,55.302,0.479,92.566,55.203,0.099,0.198
3172,0.010,255,255,255,1.437,55.351,0.280,1.388,55.302,0.099,0.099
3173,0.010,255,255,255,1.041,55.450,0.280,0.991,55.401,0.099,0.099
3174,0.020,255,255,255,102.179,55.847,0.420,102.080,55.797,0.198,0.099
3175,0.029,255,255,255,92.616,56.342,0.677,92.566,56.194,0.099,0.297
3176,0.020,255,255,255,102.179,56.243,0.420,102.080,56.194,0.198,0.099
3177,0.079,255,255,255,1.524,56.751,1.552,1.388,56.392,0.198,0.694
3178,0.010,255,255,255,103.220,56.640,0.280,103.171,56.590,0.099,0.099
3179,0.020,255,255,255,102.279,56.838,0.420,102.179,56.788,0.198,0.099
3180,0.059,255,255,255,1.933,57.185,1.271,1.883,56.888,0.099,0.595
3181,0.020,255,255,255,92.616,57.086,0.479,92.566,56.987,0.099,0.198
3182,0.010,255,255,255,103.220,57.135,0.280,103.171,57.086,0.099,0.099
3183,0.079,255,255,255,1.610,57.532,1.353,1.487,57.284,0.198,0.595
3184,0.029,255,255,255,92.616,57.433,0.677,92.566,57.284,0.099,0.297
3185,0.020,255,255,255,102.378,57.433,0.420,102.279,57.383,0.198,0.099
3186,0.010,255,255,255,59.712,57.532,0.280,59.663,57.482,0.099,0.099
3187,0.029,255,255,255,19.937,57.961,0.561,19.821,57.879,0.198,0.198
3188,0.010,255,255,255,92.616,58.027,0.280,92.566,57.978,0.099,0.099
3189,0.029,255,255,255,102.229,58.126,0.677,102.179,57.978,0.099,0.297
3190,0.010,255,255,255,1.635,58.126,0.280,1.586,58.077,0.099,0.099
3191,0.020,255,255,255,20.069,58.275,0.479,20.020,58.176,0.099,0.198
3192,0.049,255,255,255,1.734,58.622,1.073,1.685,58.374,0.099,0.496
3193,0.010,255,255,255,92.616,58.424,0.280,92.566,58.374,0.099,0.099
3194,0.088,255,255,255,102.526,58.908,1.518,102.378,58.572,0.297,0.595
3195,0.010,255,255,255,92.616,58.820,0.280,92.566,58.771,0.099,0.099
3196,0.010,255,255,255,1.833,59.217,0.280,1.784,59.167,0.099,0.099
3197,0.010,255,255,255,92.616,59.316,0.280,92.566,59.266,0.099,0.099
3198,0.206,255,255,255,103.366,59.948,2.905,103.171,59.266,0.396,1.288
3199,0.039,255,255,255,56.590,59.464,0.561,56.491,59.365,0.198,0.198
3200,0.020,255,255,255,1.933,59.960,0.479,1.883,59.861,0.099,0.198
3201,0.010,255,255,255,21.358,60.208,0.280,21.308,60.158,0.099,0.099
3202,0.029,255,255,255,1.569,60.373,0.561,1.487,60.257,0.198,0.198
3203,0.010,255,255,255,92.616,60.307,0.280,92.566,60.257,0.099,0.099
3204,0.010,255,255,255,92.616,60.604,0.280,92.566,60.554,0.099,0.099
3205,0.020,255,255,255,1.635,60.753,0.479,1.586,60.654,0.099,0.198
3206,0.756,255,255,255,102.887,62.711,9.440,102.477,60.753,0.892,3.568
3207,0.010,255,255,255,21.853,60.901,0.280,21.804,60.852,0.099,0.099
3208,0.010,255,255,255,46.333,61.000,0.280,46.283,60.951,0.099,0.099
3209,0.010,255,255,255,102.824,61.000,0.280,102.774,60.951,0.099,0.099
3210,0.010,255,255,255,50.991,61.199,0.280,50.941,61.149,0.099,0.099
3211,0.010,255,255,255,102.824,61.298,0.280,102.774,61.248,0.099,0.099
3212,0.020,255,255,255,72.992,61.546,0.479,72.943,61.446,0.099,0.198
3213,0.020,255,255,255,102.824,61.546,0.479,102.774,61.446,0.099,0.198
3214,0.088,255,255,255,92.627,62.047,1.750,92.566,61.645,0.198,0.793
3215,0.010,255,255,255,97.175,61.694,0.280,97.125,61.645,0.099,0.099
3216,0.010,255,255,255,102.725,61.892,0.280,102.675,61.843,0.099,0.099
3217,0.010,255,255,255,92.616,62.883,0.280,92.566,62.834,0.099,0.099
3218,0.010,255,255,255,102.427,62.883,0.280,102.378,62.834,0.099,0.099
3219,0.079,255,255,255,102.303,63.404,1.634,102.179,63.032,0.198,0.694
3220,0.010,255,255,255,3.717,63.181,0.280,3.667,63.131,0.099,0.099
3221,0.029,255,255,255,92.616,63.280,0.677,92.566,63.131,0.099,0.297
3222,0.010,255,255,255,76.758,63.379,0.280,76.709,63.329,0.099,0.099
3223,0.010,255,255,255,92.616,63.577,0.280,92.566,63.528,0.099,0.099
3224,0.010,255,255,255,102.526,64.370,0.280,102.477,64.321,0.099,0.099
3225,0.010,255,255,255,92.616,66.352,0.280,92.566,66.303,0.099,0.099
3226,0.010,255,255,255,101.436,66.947,0.280,101.387,66.897,0.099,0.099
3227,0.010,255,255,255,92.616,67.145,0.280,92.566,67.096,0.099,0.099
3228,0.010,255,255,255,101.139,67.839,0.280,101.089,67.789,0.099,0.099
3229,0.010,255,255,255,68.632,69.028,0.280,68.582,68.979,0.099,0.099
3230,0.216,255,255,255,33.142,69.911,1.576,32.904,69.672,0.496,0.496
3231,0.020,255,255,255,100.742,70.862,0.479,100.693,70.763,0.099,0.198
3232,0.010,255,255,255,25.817,71.506,0.280,25.768,71.456,0.099,0.099
3233,0.059,255,255,255,42.666,71.555,0.759,42.517,71.456,0.297,0.198
3234,0.020,255,255,255,50.049,72.100,0.420,49.950,72.051,0.198,0.099
3235,0.010,255,255,255,92.616,72.299,0.280,92.566,72.249,0.099,0.099
3236,0.049,255,255,255,15.233,72.655,0.759,15.064,72.546,0.297,0.198
3237,0.010,255,255,255,92.616,74.083,0.280,92.566,74.033,0.099,0.099
3238,0.010,255,255,255,99.355,74.083,0.280,99.305,74.033,0.099,0.099
3239,0.020,255,255,255,47.968,74.281,0.420,47.869,74.231,0.198,0.099
3240,0.010,255,255,255,99.256,74.281,0.280,99.206,74.231,0.099,0.099
3241,0.020,255,255,255,53.419,74.479,0.420,53.320,74.429,0.198,0.099
3242,0.010,255,255,255,92.715,74.677,0.280,92.665,74.628,0.099,0.099
3243,0.098,255,255,255,66.204,75.024,1.121,66.005,74.826,0.396,0.396
3244,0.010,255,255,255,92.715,77.254,0.280,92.665,77.204,0.099,0.099
3245,0.010,255,255,255,97.670,77.353,0.280,97.621,77.304,0.099,0.099
3246,0.020,255,255,255,92.715,77.502,0.479,92.665,77.403,0.099,0.198
3247,0.020,255,255,255,18.236,77.750,0.420,18.137,77.700,0.198,0.099
3248,0.010,255,255,255,18.483,78.146,0.280,18.434,78.096,0.099,0.099
3249,0.020,255,255,255,52.329,79.236,0.420,52.229,79.187,0.198,0.099
3250,0.069,255,255,255,88.680,79.732,0.899,88.503,79.583,0.297,0.297
3251,0.010,255,255,255,72.001,81.615,0.280,71.952,81.565,0.099,0.099
3252,0.010,255,255,255,35.728,81.714,0.280,35.679,81.664,0.099,0.099
3253,0.020,255,255,255,35.579,81.912,0.420,35.480,81.863,0.198,0.099
3254,0.059,255,255,255,92.665,82.754,0.957,92.566,82.556,0.198,0.396
3255,0.049,255,255,255,92.675,83.319,0.759,92.566,83.151,0.198,0.297
3256,0.010,255,255,255,67.145,84.588,0.280,67.096,84.538,0.099,0.099
3257,0.010,255,255,255,37.809,85.282,0.280,37.760,85.232,0.099,0.099
3258,0.147,255,255,255,22.494,86.121,1.962,22.200,85.827,0.694,0.694
3259,0.020,255,255,255,91.476,86.075,0.420,91.377,86.025,0.198,0.099
3260,0.010,255,255,255,88.255,86.967,0.280,88.205,86.917,0.099,0.099
3261,0.236,255,255,255,87.437,87.739,2.861,86.917,87.313,1.090,0.892
3262,0.020,255,255,255,86.421,88.701,0.561,86.322,88.602,0.198,0.198
3263,0.020,255,255,255,47.671,89.147,0.420,47.571,89.097,0.198,0.099
3264,0.010,255,255,255,37.116,89.246,0.280,37.066,89.196,0.099,0.099
3265,0.010,255,255,255,87.066,89.246,0.280,87.016,89.196,0.099,0.099
3266,0.049,255,255,255,85.599,89.444,0.841,85.430,89.296,0.297,0.297
3267,0.039,255,255,255,82.507,89.593,0.701,82.358,89.494,0.297,0.198
3268,0.010,255,255,255,37.314,89.841,0.280,37.264,89.791,0.099,0.099
3269,0.010,255,255,255,79.633,90.138,0.280,79.583,90.088,0.099,0.099
3270,0.010,255,255,255,32.557,90.435,0.280,32.507,90.386,0.099,0.099
3271,1.473,255,255,255,77.832,91.224,8.487,76.213,90.485,3.072,1.685
3272,0.010,255,255,255,80.624,90.634,0.280,80.574,90.584,0.099,0.099
3273,0.059,255,255,255,84.340,91.030,0.981,84.142,90.881,0.396,0.297
3274,0.010,255,255,255,84.092,91.327,0.280,84.043,91.278,0.099,0.099
3275,0.020,255,255,255,86.124,91.377,0.561,86.025,91.278,0.198,0.198
3276,0.029,255,255,255,68.698,91.757,0.561,68.582,91.674,0.198,0.198
3277,0.020,255,255,255,25.966,92.021,0.420,25.867,91.971,0.198,0.099
3278,0.010,255,255,255,82.903,92.715,0.280,82.854,92.665,0.099,0.099
3279,0.010,255,255,255,83.300,92.715,0.280,83.250,92.665,0.099,0.099
3280,0.049,255,255,255,82.408,93.210,0.841,82.259,93.062,0.297,0.297
